score_OVERALL UNIVERSITY RATING,score_Job Prospects,score_Course and Lecturers,score_Uni Facilities,score_Student Support,score_Do you think your time at university this year has been value for money?,score_Students' Union,score_Accommodation,score_Local life,score_Societies and Sports,name,date,degree,reviews
rat3,rat3,rat3,rat4,,,rat3,rat3,rat3,rat4,Student Reviewer,04 Apr 14,," Interesting double major. Good, fair teachers. Lectures are fairly interesting. Overall 3, as accomodation and student union is poor. Many international people around the university. Opportunities to go study abroad are great. "
rat4,rat3,rat4,rat4,,,rat4,rat3,rat5,rat4,Student Reviewer,04 Apr 14,History and Politics MA (Hons), I am very keen on history so Edinburgh is te pecfect place for me with it's wonderfull architecture and historical places.I love going out with my friends and the campus is Nt far away from the centre.People should come and visit his place!
rat5,rat1,rat4,rat5,,,rat5,rat5,rat4,rat4,Student Reviewer,04 Apr 14,Portuguese and History of Art MA (Hons)," Best University ever! The uni is so cool! I have made so many friends in just a couple of months! Best part is the city life, I have been going out all the time and it is fun every time! This is deffinetly the best uni, and the people are the coolest! Lol :P"
rat5,rat5,rat4,rat4,,,rat5,rat4,rat5,rat4,Student Reviewer,04 Apr 14,," Great jobs perpect in University of Edinburgh. I would recommend it to every student. Overall great, but lectures could be better. Societies are good, makes the uni experience fantastic. Get good grades, and keep studying in order to get a good degree."
rat5,rat5,rat5,rat5,,,rat5,rat5,rat5,rat5,Student Reviewer,04 Apr 14,English Language and Literature MA (Hons)," I think it’s a really cool place to study. All of my flatmates are awsome and I don’t have any problems with anybody apart from myself regarding studying. Lectures are really helpful tho I'm finding that when I don’t skip I understand pretty much everything in class. The cafeteria is really nice aswell, I am a big fan of all you can eat :P."
rat3,rat3,rat3,rat3,,,rat1,rat1,rat3,rat3,Student Reviewer,04 Apr 14,," I worked pretty hard to get into my course and to be honest I was expecting a lot more. The union sucks, the accommodation is way too expensive and also sucks there are N pretty girls around.. What the hell?! Also my course is boring as hell I wasn’t expecting this.. I kind of regret coming to this uni, I liked college better.."
rat3,rat5,rat3,rat4,,,rat2,rat4,rat4,rat2,Student Reviewer,04 Apr 14,Veterinary Medicine BVMS," Most of the letrures are useless, and needs improvement in terms of work structures. Student union is poor, and badly organized. Edinburgh is a great place for university, and really makes the uni experience unique. Good grades needed for University of Edinburgh, and it is pretty challanging to get into thrugh application. Motivation is needed, and interst towards the course is important. Great place to recommend, chose your degree carefully. Apply in time. "
rat3,rat3,rat3,rat4,,,rat3,rat4,rat4,rat4,Student Reviewer,04 Apr 14,Neurobiology MPhil, We have a lot to study. I spent much time each day in the library and extra hours on my room studying and as I kNw from other people the study even more. The lectures are Nt very good because the don’t explain us everything but I generally like uni because i live alone without my parents and Nw i have all the responsibilities for my own life. Great Uni experience.
rat4,rat5,rat4,rat4,,,rat5,rat5,rat3,rat5,Student Reviewer,04 Apr 14,Business Studies and Law MA (Hons)," Very good univeristy, I can only recommend it. The clubs and societies are vast, try to join as many as possible next to your studies. By joining societies you will belong to groups, and will make your time in Edinburgh much nicer. Studien Law here is fantastic, as Univeristy of edinburgh is one of the oldest institution teaching law. "
rat4,rat3,rat4,rat4,,,rat2,rat4,rat4,rat2,Student Reviewer,04 Apr 14,French and English Language MA (Hons)," I enjoy the second semester more than the first one.My lectures are interesting and I don't have a lot of things for the course.However, I haven't joined any societies but I may try something the next year."
rat5,rat4,rat5,rat5,,,rat5,rat5,rat5,rat5,Student Reviewer,04 Apr 14,," I am very happy with the course I chose for my University studies. I highly recomened University of Edinburgh to everyone, as it is a top university. Lectures are very structured and interesting, and well cooped with the seminars. The city is charming, and full of students. Student hall is very nice, and the food provided to the students are very hihg quality. Excelent quality of the Uni in every aspect. "
rat4,rat3,rat4,rat4,,,rat3,rat3,rat3,rat4,Student Reviewer,04 Apr 14,Neurobiology MPhil," Uni experience is alright, kinda gets boring after awhile but still cool. I guess it depends on the type of person but for me halls is Nt as fun since I don't like getting wasted every night. If you are coming to uni and halls you should make sure you are up to sacrifice some sleep, and work does Nt come easy with it. I wish I had better flatmates."
rat4,rat4,rat4,rat4,,,rat3,rat4,rat4,,Student Reviewer,04 Apr 14,,"  Courses are challanging, it is the best place to be in Scotland. Lots of opportunity for exhchange programms. Many workshops around the university, it is great to experince many bits of the uni. Would recommend it to any student whose priority is the education. It is easy to get around Edinburgh, as the whole campus is in the city. "
rat4,rat4,rat4,rat4,,,rat4,rat3,rat4,rat4,Student Reviewer,04 Apr 14,, The uni is quite satisfactory. I wouldn't say it is the greatest university but it does stand up to it's name. This is my final year here and I am looking forward to going out in the real world and getting a real job. If you are coming to this university or going to university in general you should be completely sure you picked the right course. It is four years of your life so don't underestimate it.
rat5,rat5,rat4,rat5,,,rat4,rat5,rat4,rat5,Student Reviewer,04 Apr 14,International Relations and International Law MA (Hons), I enjoy my time here and the place where I'm staying.The course and the lectures are useful in general.You have to study in order to come here.
rat4,rat5,rat4,rat4,,,rat4,rat4,rat4,rat5,Student Reviewer,04 Apr 14,International Relations and International Law MA (Hons)," I am really enjoying it. Great place, I would recomenned it to every student . I would tell students to get involved in societies, they are really passionate about because that is the best way tp make fantastic friends. International relations course is very interesting, worth taking it. "
rat5,rat4,rat3,rat4,,,rat3,rat4,rat4,rat4,Student Reviewer,04 Apr 14,," This is a very nice place. Uni experience for me is amazing. There is so many pretty girls here, its just excellent. If you are coming to university get your game togeather and you won't miss out! "
rat3,rat3,rat4,rat3,,,rat3,rat4,rat2,rat4,Student Reviewer,04 Apr 14,History and Politics MA (Hons)," Accomodation is poor. Lectures are average, Edinburgh is cold and away. I would Nt recomennd this uni whatsoever, but uni facilities are okay. "
rat4,rat5,rat3,rat5,,,rat3,rat5,rat5,rat5,Student Reviewer,04 Apr 14,," Edinburgh uni has the best sport societies! Really loving the social part. Just come, it's awsome."
rat3,rat1,rat3,rat5,,,rat3,rat4,rat5,rat3,Student Reviewer,04 Apr 14,, Uni experience for me is great but I think Edinburgh Uni is a bit overrated. My course so far has Nt been meeting my expectations and I was honestly expecting a lot more from the social part of the Uni as well. I would say that you have to look in depth before you choose a Uni because some. like this one are really made to look better than they are.
rat4,rat4,rat3,rat5,,,rat5,rat4,rat4,rat4,Student Reviewer,04 Apr 14,, The university is generally good compared to other universities but because myfriend's study in cambridgei is a lot more structured. Lectures are poor and a bit boring. The city I student friendly as in a lot of shops you can find student discounts.
rat5,rat5,rat3,rat3,,,rat2,rat4,rat3,rat5,Student Reviewer,04 Apr 14,Mechanical Engineering with Renewable Energy BEng (Hons)," Love the societies here, never get boring here. Course could be better, but it is a great uni experience. City, Edinburgh could be better, but student hall is perfect to socialize and meet with other students. Pollock Halls is a must for every student. Accomodation is small but the cafeteria makes it up. Great jobs prospects, but it needs lots of preparations. "
